question_id,sample_id,participant_id,video_id,video_paths,video_file_paths,has_uploaded_sample_video,annotation_task_type,task_type,cognitive_level,question,option_a,option_b,option_c,option_d,correct_option,evidence_temporal,evidence_spatial,reasoning_chain,annotator_id,created_at,qc_status,annotation_source
egomonth_qa_000308,004,004,004_0009,004/004_0009.mp4,videos/004/004_0009.mp4,false,cross_view_spatial_reasoning,Cross-View Spatial Reasoning,Level 3: Cascading Reasoning,<004_0009.mp4>On which floor is the computer lab located?,A.1st Floor,B.2nd Floor,C.3rd Floor,D.4th Floor,C,ev_72,,"From 14:35 to 16:04, the user is recorded walking up the stairs to reach the computer lab. They ascend a total of 6 flights (segments) of stairs, which leads them to the 3rd floor.",worker_08,2025-12-19,accepted,global_json_list
egomonth_qa_000309,004,004,004_0009,004/004_0001.mp4|004/004_0003.mp4|004/004_0010.mp4,videos/004/004_0001.mp4|videos/004/004_0003.mp4|videos/004/004_0010.mp4,true,habit_inference,Habit Inference,Level 1: Schema Consolidation,<004_0001.mp4><004_0003.mp4><004_0010.mp4>What kind of beverage does the user likely prefer?,A.Coffee,B.Juice,C.Milk,D.Tea,C,,0001_obj_milk_01|0003_obj_milk_01|0010_obj_milk_01,"The user's preference for milk is inferred from consistent visual evidence. Numerous cartons of milk are placed on her desk and shelves in the dormitory. Furthermore, she is observed putting milk on the desk in class on multiple occasions. ",worker_08,2025-12-20,accepted,global_json_list
egomonth_qa_000310,004,004,004_0011,004/004_0011.mp4,videos/004/004_0011.mp4,false,object_counting_global,Object Counting,Level 3: Cascading Reasoning,<004_0011.mp4>How many rows of drying racks did the user pass on the way back to the dormitory?,A.3,B.4,C.5,D.6,C,ev_79,0011_obj_drying_rack_01|0011_obj_drying_rack_02|0011_obj_drying_rack_03|0011_obj_drying_rack_04|0011_obj_drying_rack_05,"As the user walks back to the dormitory, she pass by clothes drying racks located on both sides of the road. A sequential count reveals there are exactly 5 rows of these racks.",worker_08,2025-12-28,accepted,global_json_list
egomonth_qa_000311,004,004,004_0012,004/004_0012.mp4,videos/004/004_0012.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,"<004_0012.mp4>Was there any headphone on the desk during the English class, and if so, where were they located?","A.No, there was no headphones visible","B.Yes, it was placed on top of the books","C.Yes, it was hanging on the left side of the desk","D.Yes, it was hanging on the right side of the desk",D,,0012_obj_headphone_01,"During the English class scene, a headphone is visible hanging specifically on the right side of the user's desk.",worker_08,2025-12-28,accepted,global_json_list
egomonth_qa_000312,004,004,004_0014,004/004_0001.mp4|004/004_0012.mp4|004/004_0014.mp4,videos/004/004_0001.mp4|videos/004/004_0012.mp4|videos/004/004_0014.mp4,true,habit_inference,Habit Inference,Level 1: Schema Consolidation,<004_0001.mp4><004_0012.mp4><004_0014.mp4>What habit does the user exhibit while attending class?,A.Taking notes in a notebook,B.Viewing slides,C.Flipping through the textbook,D.Checking phone frequently,C,ev_15|ev_86|ev_93,,"Throughout the class session recorded in the videos, the user is frequently seen flipping through the pages of her textbook.",worker_08,2025-12-31,accepted,global_json_list
egomonth_qa_000313,004,004,004_0015,004/004_0015.mp4,videos/004/004_0015.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<004_0015.mp4>Where was the mobile phone placed at 13:11?,A.Inside the backpack,B.On the classroom desk,C.In the user's hand,D.Inside the desk drawer,B,,0015_obj_phone_01,"At the timestamp 13:11, the video clearly shows the mobile phone resting on top of the desk in the classroom.",worker_08,2026-01-06,accepted,global_json_list
egomonth_qa_000314,065,065,004_0015,004/004_0015.mp4,videos/004/004_0015.mp4,false,spatial_relation,Spatial Relation,Level 2: Episodic Indexing,<004_0015.mp4> Where is the strawberry milk located relative to the textbook?,A.On the upper-right corner of the textbook,B.On the right-front side of the textbook,C.On the upper-left corner of the textbook,D.On the lower-left corner of the textbook,A,ev_97,0015_obj_milk_01|0015_obj_textbook_01,"The strawberry milk appears near the textbook in the same frame (around 13:15), and the milk is visible at the textbook's upper-right corner.",worker_08,2026-01-06,accepted,global_json_list
egomonth_qa_000315,004,004,004_0016,004/004_0016.mp4,videos/004/004_0016.mp4,false,self_localization,Self-Localization,Level 2: Episodic Indexing,<004_0016.mp4>Where is the user located at 0:04?,A.On the road to the playground,B.Near the school main gate,C.At the entrance of the dormitory area,D.In the parking lot behind the library,B,,0016_obj_police_room_01|0016_obj_barrier_gate_01|0016_obj_fence_01,"At 0:04, the visual evidence shows a building labeled 'Police Room' on the left side. Directly ahead, there is a barrier gate and fences, which are characteristic features of the school's main entrance area.",worker_08,2026-01-07,accepted,global_json_list
egomonth_qa_000316,004,004,004_0017,004/004_0017.mp4,videos/004/004_0017.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,"<004_0017.mp4>Are there bowls and chopsticks in the user's dormitory, and if so, where are they located?","A.No, there are no bowls or chopsticks visible","B.Yes, they are placed on the desk","C.Yes, they are stored on the desk shelf",D.None,B,,0017_obj_bowl_01|0017_obj_chopsticks_01,"The video footage of the dormitory interior reveals that a set of bowls and chopsticks is kept on the desk, specifically positioned on the left-hand side.",worker_08,2026-01-07,accepted,global_json_list
egomonth_qa_000317,058,058,004_0001,004/004_0001.mp4,videos/004/004_0001.mp4,true,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,"<004_0001.mp4> In the video, what does the user do after 'putting on the watch' but before 'leaving the dorm room'?",A.Eats breakfast,B.Packs the backpack,C.Submits the phone,D.Puts on shoes,B,ev_01|ev_02|ev_03,,"The user puts on the watch at 0:22, then packs the backpack from 0:38 to 1:20, and finally leaves the room at 2:17.",worker_08,2026-01-07,accepted,global_json_list
egomonth_qa_000318,059,059,004_0003,004/004_0003.mp4,videos/004/004_0003.mp4,false,spatial_relation,Spatial Relation,Level 2: Episodic Indexing,"<004_0003.mp4> In the dormitory room, where is the mirror located relative to the door?",A.On the wall behind the door,B.On the cabinet next to the door,C.Directly on the door,D.On the wall opposite the door,C,,0003_obj_mirror_01,The mirror is described and seen as being mounted directly on the dormitory room door.,worker_08,2026-01-07,accepted,global_json_list
egomonth_qa_000319,061,061,004_0002,004/004_0002.mp4,videos/004/004_0002.mp4,true,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,"<004_0002.mp4> The user plans to pick up a package and then go for lunch. Based on the video, what is the sequence of her actions?",A.Picks up the package -> Scans it out -> Drops it at dormitory building -> Goes to the dining hall,B.Goes to the dining hall -> Picks up the package -> Returns to the dorm,C.Picks up the package -> Goes to the dining hall -> Takes the package to the dorm later,D.Scans the package -> Goes to the dining hall -> Picks up the package,A,ev_18|ev_19|ev_21|ev_22,,"The user first goes to the delivery station, scans the package, drops it off at a dormitory building, and then proceeds to the dining hall for food.",worker_08,2026-01-07,accepted,global_json_list
egomonth_qa_000320,062,062,004_0001,004/004_0001.mp4,videos/004/004_0001.mp4,true,direction_judgement,Direction Judgment,Level 3: Cascading Reasoning,"<004_0001.mp4> When the user walks to the end of the road and enters the academic building, what turn does she take to enter?",A.Turns right to enter,B.Turns left to enter,C.Continues straight to enter,D.Performs a U-turn to enter,A,ev_05,,"At 15:13, the user reaches the end of the road and makes a right turn to enter the academic building.",worker_08,2026-01-07,accepted,global_json_list
egomonth_qa_000321,063,063,004_0017,004/004_0017.mp4,videos/004/004_0017.mp4,false,personality_inference,Personality Inference,Level 1: Schema Consolidation,"Considering the user's reactions before leaving the dorm room or after entering the dorm room, which of the following best describes her personality?",A.Casual and careless,B.Forgetful,C.Organized and tidy,D.Extremely anxious,C,ev_02|ev_27|ev_108|ev_110,,"The user is repeatedly seen meticulously packing her backpack and tidying her workspace, which indicates an organized and tidy personality.",worker_08,2026-01-07,accepted,global_json_list
egomonth_qa_000322,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<005_0001.mp4>which floor is the glass,A.first floor,B.second floor,C.third floor,D.fourth floor,A,ev 02,0001 obj cup 04,The glass is in the first-floor room,worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000323,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<005_0001.mp4>what color is the cup,A.red,B.white,C.blue,D.pink,D,,0001 obj cup 02,The cup is pink,worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000324,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<005_0001.mp4>where is the chair,A.first floor living room,B.second floor living room,C.first floor room,D.stairs,D,,0001 obj chair 05,The chair is at the stair landing,worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000325,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,object_counting_global,Object Counting,Level 3: Cascading Reasoning,<005_0001.mp4>how many water cups are there on the first floor,A.two,B.one,C.three,D.four,A,ev 03,,"There are two cups on the table in the first-floor room, one pink water cup and the other a glass",worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000326,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<005_0001.mp4>how many minutes did the creator ride the bike at first,A.10 minutes,B.20 minutes,C.40 minutes,D.16 minutes,D,ev 01,,The creator left the electric bike at 16:50,worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000327,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,<005_0001.mp4>when did the author finish walking,A.16:23,B.11:30,C.15:20,D.43:53,D,ev02,,The author finished walking and rode a bike at 43:53,worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000328,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<005_0001.mp4>what was the creator doing at 24:17,A.riding a bike,B.swimming,C.riding a horse,D.visiting food stalls,D,,,"Started visiting at 18:20, and the author finished visiting the food stalls at 24:17",worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000329,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,<005_0001.mp4>what time did the creator get home,A.18:20,B.10:15,C.11:15,D.54:34,D,ev 03|ev04,,The creator got home at 54:34,worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000330,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<005_0001.mp4>what is the sequence of actions after the creator gets home,"A.drink water first, then go upstairs, then open the door","B.go upstairs first, then drink water, then open the door","C.go upstairs first, then open the door, then drink water","D.open the door first, then drink water, then go upstairs",D,ev 01|ev 02|ev 04,,"The author first opened the door, then drank a sip of water, and finally went upstairs",worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000331,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,spatial_relation,Spatial Relation,Level 2: Episodic Indexing,<005_0001.mp4>what is the creator's location change,"A.first on the street, then home, finally in the park","B.first go to the street, then go to the park, finally go home","C.first go home, then go to the park, finally the street","D.first go home, then go to the street, finally go to the park",B,ev 01|ev02|ev03,,The creator's location changes from street to park and finally home,worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000332,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,<005_0001.mp4>which place does the driver usually pass by,A.lake,B.park,C.residential area,D.teaching building,C,ev 01|ev 05,,The author passes by the residential area from home in multiple videos,worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000333,005,005,005_0001,005/005_0001.mp4,videos/005/005_0001.mp4,false,direction_judgement,Direction Judgment,Level 3: Cascading Reasoning,<005_0001.mp4>the route from home to the supermarket,A.go straight,B.turn right,C.turn left,D.None,B,ev 01,,The author turns right and sees the supermarket,worker_03,2025-12-08,accepted,global_json_list
egomonth_qa_000334,005,005,005_0002,005/005_0002.mp4,videos/005/005_0002.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,<005_0002.mp4>what time did the creator arrive at the park,A.13:15,B.12:30,C.14:50,D.34:05,D,ev 05,,The creator got off the bike and arrived at the park at 34:05,worker_03,2025-12-09,accepted,global_json_list
egomonth_qa_000335,005,005,005_0002,005/005_0002.mp4,videos/005/005_0002.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<005_0002.mp4>why did the author stop at 06:04,A.traffic light,B.arrived at destination,C.traffic jam,D.None,A,ev 05,,The author stopped due to a red light,worker_03,2025-12-09,accepted,global_json_list
egomonth_qa_000336,005,005,005_0002,005/005_0002.mp4,videos/005/005_0002.mp4,false,spatial_relation,Spatial Relation,Level 2: Episodic Indexing,<005_0002.mp4>what is the author's route,"A.first street, then park","B.first park, then street",C.None,D.None,A,ev 05|ev 06,,"The creator first rode a bike on the street, then arrived at the park",worker_03,2025-12-09,accepted,global_json_list
